159 , 8.0 
160 , 7.0 
161 , 6.5 
162 , 8.0 
163 , 7.0 
164 , 7.5 
165 , 8.0 
166 , 6.5 
167 , 8.0 
168 , 5.5 
169 , 7.0 
170 , 7.5 
171 , 7.0 
172 , 7.5 
173 , 7.0 
174 , 7.0 
175 , 8.0 
176 , 7.142857142857143 
177 , 6.5 
178 , 8.0 
179 , 5.0 
180 , 8.0 
181 , 7.333333333333333 
182 , 6.5 
183 , 7.0 
184 , 6.833333333333333 
185 , 7.0 
186 , 6.75 
187 , 8.0 
188 , 7.333333333333333 
189 , 8.0 
190 , 8.0 
191 , 6.5 
192 , 7.0 
193 , 8.0 
194 , 8.0 
195 , 8.0 
196 , 7.333333333333333 
197 , 7.5 
198 , 6.0 
199 , 7.0 
200 , 7.5 
201 , 8.0 
202 , 7.5 
203 , 7.0 
204 , 8.0 
205 , 6.5 
206 , 7.0 
207 , 7.25 
208 , 7.5 
209 , 8.0 
210 , 8.0 
211 , 7.5 
212 , 8.0 
213 , 8.0 
214 , 7.5 
215 , 7.0 
216 , 6.0 
217 , 7.2 
218 , 6.5 
219 , 8.0 
220 , 5.6 
221 , 8.0 
222 , 7.5 
223 , 8.0 
224 , 8.0 
225 , 7.0 
226 , 7.0 
227 , 8.0 
228 , 5.333333333333333 
229 , 7.5 
230 , 8.0 
231 , 7.666666666666667 
232 , 8.0 
233 , 8.0 
234 , 8.0 
235 , 7.75 
236 , 7.333333333333333 
237 , 7.333333333333333 
238 , 8.0 
239 , 8.0 
240 , 8.0 
241 , 7.75 
242 , 8.0 
243 , 7.5 
244 , 8.0 
245 , 6.0 
246 , 8.0 
247 , 6.666666666666667 
248 , 6.875 
249 , 8.0 
250 , 8.0 
251 , 6.5 
252 , 7.666666666666667 
253 , 6.6 
254 , 8.0 
255 , 7.0 
256 , 8.0 
257 , 8.0 
258 , 7.333333333333333 
259 , 7.714285714285714 
260 , 9.0 
261 , 8.0 
262 , 8.0 
263 , 8.0 
264 , 7.8 
265 , 8.0 
266 , 8.0 
267 , 8.5 
268 , 7.666666666666667 
269 , 8.5 
270 , 7.25 
271 , 8.0 
272 , 8.0 
273 , 8.0 
274 , 7.5 
275 , 8.0 
276 , 8.0 
277 , 8.0 
278 , 8.0 
279 , 8.0 
280 , 8.0 
281 , 8.0 
282 , 8.0 
283 , 7.5 
284 , 8.0 
285 , 8.0 
286 , 8.0 
287 , 8.0 
288 , 5.666666666666667 
289 , 7.5 
290 , 8.0 
291 , 8.5 
292 , 7.25 
293 , 8.0 
294 , 8.0 
295 , 7.0 
296 , 9.0 
297 , 9.0 
298 , 8.0 
299 , 8.0 
300 , 8.0 
301 , 8.0 
302 , 7.5 
303 , 6.571428571428571 
304 , 8.0 
305 , 8.5 
306 , 6.5 
307 , 8.0 
308 , 8.0 
309 , 8.0 
310 , 8.0 
311 , 8.0 
312 , 7.0 
313 , 9.0 
314 , 8.0 
315 , 8.0 
316 , 6.5 
317 , 8.0 
318 , 6.666666666666667 
319 , 8.0 
320 , 7.833333333333333 
321 , 8.0 
322 , 8.5 
323 , 8.0 
324 , 7.5 
325 , 8.5 
326 , 8.0 
327 , 8.166666666666666 
328 , 8.11111111111111 
329 , 9.0 
330 , 8.0 
331 , 8.0 
332 , 8.25 
333 , 9.0 
334 , 7.666666666666667 
335 , 9.0 
336 , 8.666666666666666 
337 , 9.0 
338 , 8.5 
339 , 6.0 
340 , 6.333333333333333 
341 , 8.4 
342 , 8.0 
343 , 7.083333333333333 
344 , 7.857142857142857 
345 , 8.333333333333334 
346 , 7.2 
347 , 6.5 
348 , 6.5 
349 , 8.0 
350 , 9.0 
351 , 9.0 
352 , 8.0 
353 , 8.75 
354 , 9.0 
355 , 7.285714285714286 
356 , 9.0 
357 , 7.4 
358 , 9.0 
359 , 7.5 
360 , 8.4 
361 , 8.75 
362 , 8.0 
363 , 8.5 
364 , 7.25 
365 , 9.0 
366 , 7.375 
367 , 9.0 
368 , 9.0 
369 , 7.5 
370 , 8.0 
371 , 6.5 
372 , 8.5 
373 , 7.25 
374 , 8.0 
375 , 7.25 
376 , 7.0 
377 , 8.0 
378 , 9.0 
379 , 9.0 
380 , 8.5 
381 , 7.5 
382 , 8.0 
383 , 9.0 
384 , 7.866666666666666 
385 , 9.0 
386 , 9.0 
387 , 7.333333333333333 
388 , 8.142857142857142 
389 , 9.0 
390 , 6.0 
391 , 9.0 
392 , 7.454545454545454 
393 , 8.2 
394 , 9.0 
395 , 9.0 
396 , 9.0 
397 , 8.5 
398 , 8.0 
399 , 8.857142857142858 
400 , 8.0 
401 , 8.75 
402 , 7.2 
403 , 8.75 
404 , 9.0 
405 , 9.0 
406 , 9.0 
407 , 8.5 
408 , 7.0 
409 , 9.0 
410 , 8.11111111111111 
411 , 8.5 
412 , 7.5 
413 , 9.0 
414 , 8.5 
415 , 9.0 
416 , 9.0 
417 , 8.5 
418 , 9.0 
419 , 9.0 
420 , 8.5 
421 , 9.0 
422 , 9.0 
423 , 9.0 
424 , 7.25 
425 , 8.333333333333334 
426 , 7.8 
427 , 7.666666666666667 
428 , 8.0 
429 , 9.0 
430 , 7.5 
431 , 7.5 
432 , 9.0 
433 , 9.0 
434 , 8.0 
435 , 9.0 
436 , 8.75 
437 , 8.0 
438 , 8.0 
439 , 9.0 
440 , 6.0 
441 , 8.666666666666666 
442 , 9.0 
443 , 8.5 
444 , 9.0 
445 , 7.6 
446 , 8.666666666666666 
447 , 9.0 
448 , 8.5 
449 , 6.0 
450 , 6.666666666666667 
451 , 9.0 
452 , 8.0 
453 , 9.0 
454 , 7.0 
455 , 8.333333333333334 
456 , 7.0 
457 , 9.0 
458 , 8.333333333333334 
459 , 9.0 
460 , 9.0 
461 , 9.0 
462 , 9.0 
463 , 9.0 
464 , 9.0 
465 , 8.5 
466 , 8.333333333333334 
467 , 8.0 
468 , 8.8 
469 , 8.0 
470 , 8.0 
471 , 8.2 
472 , 8.5 
473 , 9.0 
474 , 8.75 
475 , 9.0 
476 , 9.0 
477 , 5.666666666666667 
478 , 7.5 
479 , 8.0 
480 , 8.5 
481 , 8.5 
482 , 9.0 
483 , 9.0 
484 , 9.0 
485 , 7.666666666666667 
486 , 9.0 
487 , 9.0 
488 , 9.0 
489 , 9.0 
490 , 8.75 
491 , 7.222222222222222 
492 , 8.5 
493 , 9.0 
494 , 8.5 
495 , 9.0 
496 , 9.0 
497 , 9.0 
498 , 9.0 
499 , 8.625 
500 , 9.0 
501 , 8.5 
502 , 8.0 
503 , 9.0 
504 , 9.0 
505 , 9.0 
506 , 8.666666666666666 
507 , 8.75 
508 , 9.0 
509 , 7.0 
510 , 7.666666666666667 
511 , 8.5 
512 , 7.333333333333333 
513 , 9.0 
514 , 6.5 
515 , 6.333333333333333 
516 , 7.8 
517 , 8.8 
518 , 8.5 
519 , 9.0 
520 , 8.5 
521 , 9.0 
522 , 8.666666666666666 
523 , 9.0 
524 , 8.2 
525 , 8.333333333333334 
526 , 7.833333333333333 
527 , 8.0 
528 , 8.75 
529 , 9.0 
530 , 8.0 
531 , 9.0 
532 , 8.0 
533 , 7.25 
534 , 8.5 
535 , 9.0 
536 , 8.75 
537 , 9.0 
538 , 9.0 
539 , 9.0 
540 , 9.5 
541 , 8.0 
542 , 8.5 
543 , 9.0 
544 , 9.0 
545 , 8.5 
546 , 9.0 
547 , 9.0 
548 , 9.0 
549 , 8.5 
550 , 9.5 
551 , 9.0 
552 , 8.5 
553 , 8.75 
554 , 8.75 
555 , 8.5 
556 , 8.666666666666666 
557 , 8.0 
558 , 9.0 
559 , 9.0 
560 , 8.666666666666666 
561 , 8.666666666666666 
562 , 9.0 
563 , 8.666666666666666 
564 , 9.0 
565 , 8.636363636363637 
566 , 8.666666666666666 
567 , 8.5 
568 , 8.5 
569 , 9.0 
570 , 9.5 
571 , 9.0 
572 , 8.5 
573 , 8.5 
574 , 9.0 
575 , 10.0 
576 , 9.0 
577 , 7.333333333333333 
578 , 7.666666666666667 
579 , 9.5 
580 , 9.0 
581 , 8.529411764705882 
582 , 8.5 
583 , 8.666666666666666 
584 , 8.5 
585 , 9.0 
586 , 10.0 
587 , 8.0 
588 , 8.0 
589 , 9.0 
590 , 8.5 
591 , 8.8 
592 , 9.0 
593 , 9.0 
594 , 9.0 
595 , 8.75 
596 , 9.5 
597 , 8.5 
598 , 9.0 
599 , 8.166666666666666 
600 , 9.0 
601 , 9.0 
602 , 8.75 
603 , 8.75 
604 , 8.555555555555555 
605 , 8.333333333333334 
606 , 8.75 
607 , 9.333333333333334 
608 , 8.666666666666666 
609 , 8.571428571428571 
610 , 8.8 
611 , 9.5 
612 , 8.666666666666666 
613 , 9.0 
614 , 8.7 
615 , 8.75 
616 , 8.333333333333334 
617 , 9.4 
618 , 9.2 
619 , 9.0 
620 , 9.333333333333334 
621 , 7.75 
622 , 9.0 
623 , 8.5 
624 , 10.0 
625 , 9.0 
626 , 9.0 
627 , 10.0 
628 , 9.0 
629 , 9.0 
630 , 9.0 
631 , 8.75 
632 , 9.0 
633 , 7.333333333333333 
634 , 10.0 
635 , 9.0 
636 , 9.0 
637 , 8.0 
638 , 8.875 
639 , 9.166666666666666 
640 , 10.0 
641 , 9.0 
642 , 9.0 
643 , 8.5 
644 , 8.666666666666666 
645 , 8.7 
646 , 8.25 
647 , 9.5 
648 , 9.0 
649 , 9.0 
650 , 9.0 
651 , 9.0 
652 , 8.166666666666666 
653 , 10.0 
654 , 8.0 
655 , 8.25 
656 , 10.0 
657 , 7.0 
658 , 9.0 
659 , 9.0 
660 , 9.0 
661 , 10.0 
662 , 9.0 
663 , 9.5 
664 , 9.166666666666666 
665 , 8.894736842105264 
666 , 8.1875 
667 , 10.0 
668 , 8.666666666666666 
669 , 8.666666666666666 
670 , 9.5 
671 , 8.5 
672 , 9.0 
673 , 9.5 
674 , 9.333333333333334 
675 , 9.0 
676 , 9.5 
677 , 8.666666666666666 
678 , 10.0 
679 , 10.0 
680 , 10.0 
681 , 9.0 
682 , 8.4 
683 , 9.0 
684 , 8.0 
685 , 9.0 
686 , 8.6 
687 , 8.909090909090908 
688 , 10.0 
689 , 8.5 
690 , 9.0 
691 , 6.5 
692 , 9.0 
693 , 8.333333333333334 
694 , 9.0 
695 , 9.0 
696 , 9.0 
697 , 9.0 
698 , 9.0 
699 , 8.444444444444445 
700 , 9.5 
701 , 9.666666666666666 
702 , 9.666666666666666 
703 , 10.0 
704 , 9.5 
705 , 8.5 
706 , 9.2 
707 , 9.0 
708 , 8.625 
709 , 10.0 
710 , 9.5 
711 , 9.0 
712 , 9.0 
713 , 8.0 
714 , 9.2 
715 , 9.5 
716 , 9.0 
717 , 8.375 
718 , 9.428571428571429 
719 , 8.0 
720 , 9.25 
721 , 9.11111111111111 
722 , 9.0 
723 , 9.0 
724 , 9.333333333333334 
725 , 8.666666666666666 
726 , 9.5 
727 , 10.0 
728 , 9.6 
729 , 7.0 
730 , 9.0 
731 , 8.166666666666666 
732 , 9.0 
733 , 9.0 
734 , 10.0 
735 , 9.0 
736 , 9.666666666666666 
737 , 9.5 
738 , 8.5 
739 , 9.0 
740 , 9.5 
741 , 10.0 
742 , 9.5 
743 , 8.416666666666666 
744 , 10.0 
745 , 9.0 
746 , 9.6 
747 , 10.0 
748 , 9.0 
749 , 10.0 
750 , 8.666666666666666 
751 , 9.4 
752 , 9.2 
753 , 9.125 
754 , 9.333333333333334 
755 , 9.5 
756 , 8.666666666666666 
757 , 9.0 
758 , 7.666666666666667 
759 , 8.88888888888889 
760 , 8.625 
761 , 10.0 
762 , 8.666666666666666 
763 , 8.333333333333334 
764 , 10.0 
765 , 9.25 
766 , 10.0 
767 , 8.4 
768 , 9.5 
769 , 6.666666666666667 
770 , 9.5 
771 , 10.0 
772 , 9.0 
773 , 9.5 
774 , 9.0 
775 , 9.0 
776 , 9.5 
777 , 10.0 
778 , 9.333333333333334 
779 , 10.0 
780 , 9.0 
781 , 9.0 
782 , 8.75 
783 , 9.0 
784 , 10.0 
785 , 9.666666666666666 
786 , 8.571428571428571 
787 , 9.0 
788 , 9.0 
789 , 9.5 
790 , 8.833333333333334 
791 , 10.0 
792 , 10.0 
793 , 9.5 
794 , 8.428571428571429 
795 , 10.0 
796 , 8.444444444444445 
797 , 10.0 
798 , 9.333333333333334 
799 , 9.5 
800 , 10.0 
801 , 10.0 
802 , 8.444444444444445 
803 , 8.75 
804 , 8.5 
805 , 8.714285714285714 
806 , 9.083333333333334 
807 , 10.0 
808 , 9.5 
809 , 8.91304347826087 
810 , 10.0 
811 , 10.0 
812 , 8.444444444444445 
813 , 10.0 
814 , 9.0 
815 , 10.0 
816 , 9.5 
817 , 8.4 
818 , 9.8 
819 , 9.0 
820 , 8.0 
821 , 9.0 
822 , 9.4 
823 , 8.666666666666666 
824 , 8.857142857142858 
825 , 9.0 
826 , 9.75 
827 , 8.5 
828 , 8.8 
829 , 7.75 
830 , 8.971428571428572 
831 , 8.666666666666666 
832 , 9.0 
833 , 9.5 
834 , 8.75 
835 , 9.0 
836 , 9.25 
837 , 8.8125 
838 , 9.666666666666666 
839 , 9.25 
840 , 8.8 
841 , 8.666666666666666 
842 , 10.0 
843 , 8.428571428571429 
844 , 9.333333333333334 
845 , 9.666666666666666 
846 , 9.25 
847 , 9.5 
848 , 10.0 
849 , 8.8 
850 , 9.333333333333334 
851 , 8.647058823529411 
852 , 10.0 
853 , 8.0 
854 , 8.0 
855 , 8.5 
856 , 10.0 
857 , 8.0 
858 , 10.0 
859 , 8.5 
860 , 10.0 
861 , 8.818181818181818 
862 , 9.666666666666666 
863 , 8.571428571428571 
864 , 8.166666666666666 
865 , 8.8 
866 , 9.666666666666666 
867 , 8.444444444444445 
868 , 9.0 
869 , 10.0 
870 , 9.2 
871 , 10.0 
872 , 10.0 
873 , 10.0 
874 , 10.0 
875 , 9.0 
876 , 8.0 
877 , 8.75 
878 , 9.5 
879 , 8.0 
880 , 9.0 
881 , 9.0 
882 , 10.0 
883 , 7.75 
884 , 9.5 
885 , 10.0 
886 , 9.4 
887 , 8.5 
888 , 10.0 
889 , 10.0 
890 , 10.0 
891 , 10.0 
892 , 9.5 
893 , 9.0 
894 , 9.5 
895 , 8.875 
896 , 9.666666666666666 
897 , 10.0 
898 , 9.666666666666666 
899 , 10.0 
900 , 10.0 
901 , 9.5 
902 , 8.2 
903 , 10.0 
904 , 9.5 
905 , 10.0 
906 , 10.0 
907 , 10.0 
908 , 9.0 
909 , 10.0 
910 , 9.0 
911 , 9.666666666666666 
912 , 9.0 
913 , 8.833333333333334 
914 , 8.75 
915 , 9.5 
916 , 9.0 
917 , 8.666666666666666 
918 , 8.0 
919 , 9.666666666666666 
920 , 9.5 
921 , 9.75 
922 , 9.0 
923 , 9.5 
924 , 9.11111111111111 
925 , 9.0 
926 , 10.0 
927 , 10.0 
928 , 9.333333333333334 
929 , 8.875 
930 , 9.5 
931 , 9.75 
932 , 9.5 
933 , 9.444444444444445 
934 , 6.5 
935 , 8.5 
936 , 10.0 
937 , 9.666666666666666 
938 , 10.0 
939 , 10.0 
940 , 8.8 
941 , 10.0 
942 , 7.0 
943 , 9.142857142857142 
944 , 10.0 
945 , 10.0 
946 , 9.0 
947 , 10.0 
948 , 10.0 
949 , 8.5 
950 , 8.833333333333334 
951 , 10.0 
952 , 10.0 
953 , 10.0 
954 , 8.714285714285714 
955 , 10.0 
956 , 8.0 
957 , 9.5 
958 , 8.5 
959 , 10.0 
960 , 10.0 
961 , 9.5 
962 , 8.833333333333334 
963 , 9.5 
964 , 10.0 
965 , 10.0 
966 , 10.0 
967 , 10.0 
968 , 10.0 
969 , 9.333333333333334 
970 , 10.0 
971 , 10.0 
972 , 10.0 
973 , 10.0 
974 , 10.0 
975 , 9.666666666666666 
976 , 10.0 
977 , 8.0 
978 , 10.0 
979 , 10.0 
980 , 10.0 
981 , 9.0 
982 , 9.333333333333334 
983 , 9.4 
984 , 8.470588235294118 
985 , 10.0 
986 , 9.4 
987 , 8.6 
988 , 9.0 
989 , 9.75 
990 , 10.0 
991 , 10.0 
992 , 10.0 
993 , 10.0 
994 , 8.5 
995 , 9.0 
996 , 10.0 
997 , 9.666666666666666 
998 , 8.25 
999 , 10.0 
1000 , 9.666666666666666 
1001 , 10.0 
1002 , 9.0 
1003 , 10.0 
1004 , 10.0 
1005 , 9.75 
1006 , 10.0 
1007 , 10.0 
1008 , 10.0 
1009 , 10.0 
1010 , 10.0 
1011 , 9.5 
1012 , 9.25 
1013 , 10.0 
1014 , 10.0 
1015 , 9.666666666666666 
1016 , 9.75 
1017 , 9.0 
1018 , 10.0 
1019 , 10.0 
1020 , 10.0 
1021 , 9.75 
1022 , 10.0 
1023 , 9.666666666666666 
1024 , 9.5 
1025 , 9.5 
1026 , 9.0 
1027 , 8.75 
1028 , 9.5 
1029 , 9.333333333333334 
1030 , 9.125 
1031 , 7.833333333333333 
1032 , 10.0 
1033 , 10.0 
1034 , 10.0 
1035 , 9.75 
1036 , 10.0 
1037 , 10.0 
1038 , 10.0 
1039 , 7.5 
1040 , 8.666666666666666 
1041 , 10.0 
1042 , 10.0 
1043 , 9.090909090909092 
1044 , 8.5 
1045 , 10.0 
1046 , 8.666666666666666 
1047 , 10.0 
1048 , 10.0 
1049 , 9.5 
1050 , 9.333333333333334 
1051 , 10.0 
1052 , 9.125 
1053 , 10.0 
1054 , 9.0 
1055 , 10.0 
1056 , 10.0 
1057 , 10.0 
1058 , 9.0 
1059 , 8.75 
1060 , 8.833333333333334 
1061 , 9.0 
1062 , 9.5 
1063 , 9.5 
1064 , 10.0 
1065 , 6.5 
1066 , 9.0 
1067 , 10.333333333333334 
1068 , 9.285714285714286 
1069 , 9.666666666666666 
1070 , 8.5 
1071 , 10.0 
1072 , 9.333333333333334 
1073 , 8.666666666666666 
1074 , 9.0 
1075 , 8.5 
1076 , 10.0 
1077 , 10.0 
1078 , 9.0 
1079 , 10.0 
1080 , 8.5 
1081 , 9.857142857142858 
1082 , 10.0 
1083 , 9.5 
1084 , 9.75 
1085 , 11.0 
1086 , 9.5 
1087 , 10.0 
1088 , 10.0 
1089 , 10.0 
1090 , 10.0 
1091 , 10.0 
1092 , 10.0 
1093 , 9.75 
1094 , 10.333333333333334 
1095 , 10.0 
1096 , 10.0 
1097 , 10.0 
1098 , 9.5 
1099 , 9.666666666666666 
1100 , 10.5 
1101 , 9.6 
1102 , 10.0 
1103 , 10.5 
1104 , 9.0 
1105 , 10.0 
1106 , 8.571428571428571 
1107 , 9.0 
1108 , 9.5 
1109 , 9.333333333333334 
1110 , 9.0 
1111 , 10.0 
1112 , 10.5 
1113 , 10.0 
1114 , 9.5 
1115 , 10.0 
1116 , 9.5 
1117 , 9.666666666666666 
1118 , 10.0 
1119 , 10.0 
1120 , 10.5 
1121 , 7.666666666666667 
1122 , 10.0 
1123 , 9.0 
1124 , 10.0 
1125 , 10.0 
1126 , 9.5 
1127 , 8.333333333333334 
1128 , 9.666666666666666 
1129 , 10.0 
1130 , 9.666666666666666 
1131 , 9.5 
1132 , 10.5 
1133 , 9.5 
1134 , 10.0 
1135 , 9.666666666666666 
1136 , 8.857142857142858 
1137 , 9.0 
1138 , 10.0 
1139 , 9.2 
1140 , 10.0 
1141 , 9.25 
1142 , 11.0 
1143 , 10.2 
1144 , 10.0 
1145 , 10.0 
1146 , 10.25 
1147 , 10.0 
1148 , 11.0 
1149 , 10.0 
1150 , 10.0 
1151 , 10.0 
1152 , 9.0 
1153 , 10.0 
1154 , 9.0 
1155 , 8.8 
1156 , 10.0 
1157 , 10.5 
1158 , 10.0 
1159 , 9.5 
1160 , 10.0 
1161 , 8.333333333333334 
1162 , 10.0 
1163 , 9.714285714285714 
1164 , 11.0 
1165 , 10.0 
1166 , 10.0 
1167 , 10.5 
1168 , 10.0 
1169 , 10.0 
1170 , 10.25 
1171 , 7.5 
1172 , 9.875 
1173 , 9.0 
1174 , 10.0 
1175 , 10.0 
1176 , 8.75 
1177 , 10.5 
1178 , 9.666666666666666 
1179 , 9.0 
1180 , 9.4 
1181 , 9.222222222222221 
1182 , 9.9 
1183 , 9.666666666666666 
1184 , 9.25 
1185 , 8.777777777777779 
1186 , 10.333333333333334 
1187 , 9.166666666666666 
1188 , 10.5 
1189 , 11.0 
1190 , 10.5 
1191 , 11.0 
1192 , 9.285714285714286 
1193 , 10.5 
1194 , 10.0 
1195 , 9.0 
1196 , 10.0 
1197 , 9.0 
1198 , 11.0 
1199 , 11.0 
1200 , 10.0 
1201 , 11.0 
1202 , 8.75 
1203 , 9.5 
1204 , 9.285714285714286 
1205 , 8.5 
1206 , 10.0 
1207 , 9.0 
1208 , 8.0 
1209 , 9.333333333333334 
1210 , 10.0 
1211 , 8.842105263157896 
1212 , 10.333333333333334 
1213 , 9.5 
1214 , 10.0 
1215 , 10.0 
1216 , 9.75 
1217 , 10.0 
1218 , 9.272727272727273 
1219 , 8.8 
1220 , 9.0 
1221 , 8.933333333333334 
1222 , 9.6 
1223 , 10.0 
1224 , 10.333333333333334 
1225 , 9.571428571428571 
1226 , 10.0 
1227 , 9.25 
1228 , 9.8 
1229 , 11.0 
1230 , 8.571428571428571 
1231 , 9.25 
1232 , 9.666666666666666 
1233 , 10.0 
1234 , 10.0 
1235 , 9.0 
1236 , 11.0 
1237 , 10.333333333333334 
1238 , 10.0 
1239 , 11.0 
1240 , 10.0 
1241 , 8.666666666666666 
1242 , 11.0 
1243 , 10.0 
1244 , 9.0 
1245 , 9.75 
1246 , 10.0 
1247 , 10.0 
1248 , 9.4 
1249 , 10.0 
1250 , 10.5 
1251 , 10.0 
1252 , 10.0 
1253 , 9.666666666666666 
1254 , 10.0 
1255 , 9.5 
1256 , 10.0 
1257 , 10.0 
1258 , 8.5 
1259 , 10.5 
1260 , 10.0 
1261 , 9.428571428571429 
1262 , 9.5 
1263 , 11.0 
1264 , 10.0 
1265 , 9.666666666666666 
1266 , 9.5 
1267 , 11.0 
1268 , 10.0 
1269 , 10.333333333333334 
1270 , 10.0 
1271 , 9.0 
1272 , 9.5 
1273 , 10.5 
1274 , 11.0 
1275 , 10.5 
1276 , 10.25 
1277 , 8.222222222222221 
1278 , 10.0 
1279 , 10.5 
1280 , 10.5 
1281 , 10.333333333333334 
1282 , 9.4 
1283 , 9.833333333333334 
1284 , 9.5 
1285 , 9.75 
1286 , 10.0 
1287 , 10.0 
1288 , 11.0 
1289 , 9.076923076923077 
1290 , 10.333333333333334 
1291 , 9.333333333333334 
1292 , 9.5 
1293 , 9.75 
1294 , 10.0 
1295 , 8.0 
1296 , 9.75 
1297 , 10.0 
1298 , 10.0 
1299 , 10.6 
1300 , 9.8 
1301 , 8.5 
1302 , 8.5 
1303 , 9.5 
1304 , 9.666666666666666 
1305 , 9.555555555555555 
1306 , 9.5 
1307 , 10.0 
1308 , 11.0 
1309 , 9.666666666666666 
1310 , 10.0 
1311 , 9.333333333333334 
1312 , 11.0 
1313 , 10.166666666666666 
1314 , 11.0 
1315 , 9.6 
1316 , 9.75 
1317 , 10.0 
1318 , 9.833333333333334 
1319 , 9.0 
1320 , 9.333333333333334 
1321 , 9.458333333333334 
1322 , 9.25 
1323 , 11.0 
1324 , 10.166666666666666 
1325 , 8.857142857142858 
1326 , 9.944444444444445 
1327 , 9.846153846153847 
1328 , 10.0 
1329 , 9.916666666666666 
1330 , 9.5 
1331 , 10.333333333333334 
1332 , 10.5 
1333 , 10.0 
1334 , 9.333333333333334 
1335 , 10.5 
1336 , 10.0 
1337 , 9.125 
1338 , 8.75 
1339 , 9.75 
1340 , 9.8 
1341 , 11.0 
1342 , 10.2 
1343 , 10.571428571428571 
1344 , 9.842105263157896 
1345 , 9.9 
1346 , 9.75 
1347 , 9.875 
1348 , 10.0 
1349 , 9.222222222222221 
1350 , 9.6 
1351 , 10.0 
1352 , 10.0 
1353 , 9.722222222222221 
1354 , 9.916666666666666 
1355 , 9.6 
1356 , 9.55 
1357 , 9.833333333333334 
1358 , 10.0 
1359 , 10.5 
1360 , 9.615384615384615 
1361 , 10.666666666666666 
1362 , 11.0 
1363 , 10.0 
1364 , 10.0 
1365 , 10.0 
1366 , 10.5 
1367 , 9.666666666666666 
1368 , 11.0 
1369 , 11.0 
1370 , 10.0 
1371 , 10.0 
1372 , 8.25 
1373 , 8.666666666666666 
1374 , 9.857142857142858 
1375 , 9.090909090909092 
1376 , 10.333333333333334 
1377 , 10.142857142857142 
1378 , 9.8 
1379 , 10.333333333333334 
1380 , 10.0 
1381 , 10.0 
1382 , 10.333333333333334 
1383 , 9.625 
1384 , 9.714285714285714 
1385 , 10.2 
1386 , 10.333333333333334 
1387 , 9.590909090909092 
1388 , 10.266666666666667 
1389 , 11.0 
1390 , 10.333333333333334 
1391 , 11.0 
1392 , 11.0 
1393 , 9.0 
1394 , 11.0 
1395 , 10.333333333333334 
1396 , 10.5 
1397 , 11.0 
1398 , 10.666666666666666 
1399 , 9.333333333333334 
